akt.citace;akt.název.vyhlášený;short_name;core_weak;core_strong;length;valid_from;n_ver;av_ver_life;int_n;ext_n;autonomy_coeff;int_link_dens;ext_link_dens;degree_in;degree_in_mult;degree_out;degree_out_mult;harmonic_centrality_in;harmonic_centrality_out;harmonic_centrality_all;knn_in;knn_out;knn_all;transitivity;page_rank_normal;hub_score;authority_score;betweenness;eigen_centrality;burt_constraint
121/2000 Sb.;Zákon o právu autorském, o právech souvisejících s právem autorským a o změně některých zákonů (autorský zákon);Autorský zákon;TRUE;TRUE;1547;2000-05-12;24;366,5652173913043;919;72;0,9273461150353178;0,59405300581771170;0,046541693600517131;33;82;27;72;207,831349206349472;191,9440476190479785;292,952777777778351;25,146341463414632;35,5555555555555571;90,13636363636364;0,1593220338983051;0,003139649124003299;8,25037764397569e-03;1,55628869157101e-03;1,59309523550753e+03;2,16473792727449e-02;0,0631474390243163
156/2000 Sb.;Zákon o ověřování střelných zbraní, střeliva a pyrotechnických předmětů a o změně zákona č. 288/1995 Sb., o střelných zbraních a střelivu (zákon o střelných zbraních), ve znění zákona č. 13/1998 Sb., a zákona č. 368/1992 Sb., o správních poplatcích, ve znění pozdějších předpisů;Zákon o ověřování střelných zbraní;TRUE;TRUE;305;2000-06-21;19;464,9444444444445;77;21;0,7857142857142857;0,25245901639344265;0,068852459016393447;8;9;10;21;201,516269841269747;181,8785714285710640;281,701388888890790;28,000000000000000;49,7142857142857153;102,86666666666666;0,2941176470588235;0,000486181353409673;1,35888717713449e-03;3,05998454909553e-04;2,18835666710662e+02;1,57095880342378e-03;0,2038151317286818
212/2000 Sb.;Zákon o zmírnění některých majetkových křivd způsobených holocaustem a o změně zákona č. 243/1992 Sb., kterým se upravují některé otázky související se zákonem č. 229/1991 Sb., o úpravě vlastnických vztahů k půdě a jinému zemědělskému majetku, ve znění zákona č. 93/1992 Sb., ve znění pozdějších předpisů;Zákon o zmírnění majetkových křivd způsobených holocaustem;TRUE;FALSE;147;2000-07-21;3;2841,0138888888891;9;4;0,6923076923076923;0,06122448979591837;0,027210884353741496;0;0;2;4;0,000000000000000;1,4761904761904761;130,305648926239030;NA;1,5000000000000000;12,50000000000000;1,0000000000000000;0,000246952111832855;1,38060544044311e-07;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;0,6530612244897959
364/2000 Sb.;Zákon o zrušení Fondu dětí a mládeže a o změnách některých zákonů;Zákon o zrušení FDM;TRUE;FALSE;25;2000-10-23;6;1405,3333333333335;8;2;0,8000000000000000;0,32000000000000001;0,080000000000000002;0;0;2;2;0,000000000000000;166,0230158730149128;249,837301587303557;NA;52,5000000000000000;233,00000000000000;1,0000000000000000;0,000246952111832855;4,89716534332991e-04;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;0,5403665813826398
115/2001 Sb.;Zákon o podpoře sportu;Zákon o podpoře sportu;TRUE;TRUE;228;2001-03-30;11;803,7000000000000;57;25;0,6951219512195121;0,25000000000000000;0,109649122807017538;3;4;9;25;165,773412698412017;182,1896825396821384;272,484722222224832;5,500000000000000;46,5600000000000023;128,41379310344828;0,3636363636363636;0,000473752721514175;7,12003820266215e-03;2,01453291130051e-05;5,44834310654457e+02;1,68765708485479e-04;0,3347755785819768
164/2001 Sb.;Zákon o přírodních léčivých zdrojích, zdrojích přírodních minerálních vod, přírodních léčebných lázních a lázeňských místech a o změně některých souvisejících zákonů (lázeňský zákon);Lázeňský zákon;TRUE;TRUE;447;2001-05-18;15;588,0029761904761;108;46;0,7012987012987013;0,24161073825503357;0,102908277404921700;9;13;24;46;191,238924963923949;191,1511904761907203;275,171367521370428;40,846153846153847;38,6521739130434767;96,49152542372882;0,3238636363636364;0,000762063838164192;7,92074085982268e-03;5,32279464902218e-04;7,91508043429928e+02;4,17353784132942e-03;0,0878799589390203
231/2001 Sb.;Zákon o provozování rozhlasového a televizního vysílání a o změně dalších zákonů;Zákon o provozování rozhlasového a televizního vysílání;TRUE;TRUE;940;2001-07-04;39;216,2116228070175;282;56;0,8343195266272190;0,29999999999999999;0,059574468085106386;23;53;25;56;241,690079365081601;184,0730158730155495;302,413131313130691;30,830188679245282;33,6607142857142847;102,42201834862385;0,1728723404255319;0,002220819116042520;8,05108062485847e-03;4,35741586377287e-03;2,30098761775379e+03;1,36288939421177e-02;0,1140934359217509
254/2001 Sb.;Zákon o vodách a o změně některých zákonů (vodní zákon);Vodní zákon;TRUE;TRUE;2082;2001-07-25;40;206,0256410256410;858;117;0,8800000000000000;0,41210374639769454;0,056195965417867436;60;528;42;117;207,066269841270071;202,5940476190487516;294,877777777778192;8,458333333333334;33,6923076923076934;49,23720930232558;0,1314307901378373;0,005938820092624888;1,85218315320539e-02;2,62142659769486e-01;1,93657385036816e+03;4,79404929192709e-02;0,0625464239143188
130/2002 Sb.;Zákon o podpoře výzkumu a vývoje z veřejných prostředků a o změně některých souvisejících zákonů (zákon o podpoře výzkumu a vývoje);Zákon o podpoře výzkumu a vývoje;TRUE;TRUE;590;2002-04-12;23;357,0037878787879;134;68;0,6633663366336634;0,22711864406779661;0,115254237288135594;31;882;33;68;199,365115440115261;191,5845238095240575;283,938888888890631;0,359410430839002;39,8823529411764710;34,33578947368421;0,1383928571428572;0,002019853032770028;6,28551624689203e-03;5,25311027441707e-01;1,17490408057610e+03;1,91174969592525e-03;0,0432539422166908
139/2002 Sb.;Zákon o pozemkových úpravách a pozemkových úřadech a o změně zákona č. 229/1991 Sb., o úpravě vlastnických vztahů k půdě a jinému zemědělskému majetku, ve znění pozdějších předpisů;Zákon o pozemkových úpravách a pozemkových úřadech;TRUE;TRUE;301;2002-04-15;14;590,0000000000000;134;70;0,6568627450980392;0,44518272425249167;0,232558139534883718;5;10;28;70;170,185353535352817;189,9789682539684748;279,355555555557657;20,500000000000000;28,8428571428571416;98,88750000000000;0,3409090909090909;0,000398041225131610;7,68275310959492e-03;1,34644465360320e-03;6,55657462598438e+02;2,20947439208466e-03;0,0890543306469452
170/2002 Sb.;Zákon o válečných veteránech;Zákon o válečných veteránech;TRUE;TRUE;77;2002-04-30;8;1031,0059523809523;28;13;0,6829268292682927;0,36363636363636365;0,168831168831168832;3;7;8;13;173,134920634919723;160,4607142857134647;250,536111111113087;22,428571428571427;16,6153846153846168;62,55000000000000;0,4181818181818182;0,000431745765573469;2,04633724670300e-04;7,79845709984533e-05;1,11612049299206e+02;1,10181054530984e-03;0,1474256216235278
198/2002 Sb.;Zákon o dobrovolnické službě a o změně některých zákonů (zákon o dobrovolnické službě);Zákon o dobrovolnické službě;TRUE;TRUE;89;2002-05-24;7;1095,8571428571429;16;6;0,7272727272727273;0,17977528089887640;0,067415730337078650;7;9;4;6;199,676526251526099;168,7563492063482329;268,710353535356319;36,111111111111114;31,5000000000000000;88,80000000000000;0,4909090909090909;0,000473435493521440;5,11994737177394e-04;2,82365203892244e-04;1,19404667352106e+02;6,09831832878742e-03;0,1636258499324834
201/2002 Sb.;Zákon o Úřadu pro zastupování státu ve věcech majetkových;Zákon o ÚZSVM;TRUE;TRUE;195;2002-05-24;9;981,7552083333333;204;29;0,8755364806866953;1,04615384615384621;0,148717948717948717;7;7;16;29;223,171031746033208;188,3301587301587858;293,838888888889244;54,142857142857146;30,5862068965517224;89,91666666666667;0,2292490118577075;0,000602879156905678;1,25868548443761e-03;1,19184259590083e-04;1,19448148301130e+03;5,45885471549816e-03;0,1408960764192008
290/2002 Sb.;Zákon o přechodu některých dalších věcí, práv a závazků České republiky na kraje a obce, občanská sdružení působící v oblasti tělovýchovy a sportu a o souvisejících změnách a o změně zákona č. 157/2000 Sb., o přechodu některých věcí, práv a závazků z majetku České republiky, ve znění zákona č. 10/2001 Sb., a zákona č. 20/1966 Sb., o péči o zdraví lidu, ve znění pozdějších předpisů;Zákon o přechodu věcí ČR na kraje a obce;TRUE;TRUE;128;2002-06-28;9;872,7824074074074;51;33;0,6071428571428571;0,39843750000000000;0,257812500000000000;1;1;17;33;135,459397546897918;184,0634920634918217;275,405555555558351;6,000000000000000;26,8484848484848477;74,23529411764706;0,3398692810457516;0,000253322421952908;1,50633257045257e-03;1,19547944125079e-05;6,52900476800947e+02;1,36094469136752e-05;0,1021864662001519
114/2003 Sb.;Zákon o provádění referenda o přistoupení České republiky k Evropské unii a o změně některých zákonů (zákon o provádění referenda);Zákon o provádění referenda o přistoupení k EU;TRUE;TRUE;315;2003-04-25;2;7556,0416666666670;31;39;0,4428571428571428;0,09841269841269841;0,123809523809523814;1;1;22;39;141,301064213564018;197,7011904761911865;282,284559884561702;9,000000000000000;23,7435897435897445;75,50000000000000;0,3557312252964427;0,000292020262316008;1,56266419218653e-03;5,36554889803785e-08;6,69189258574956e+01;7,16011936763157e-06;0,1224742238150353
218/2003 Sb.;Zákon o odpovědnosti mládeže za protiprávní činy a o soudnictví ve věcech mládeže a o změně některých zákonů (zákon o soudnictví ve věcech mládeže);Zákon o soudnictví ve věcech mládeže;TRUE;TRUE;720;2003-07-31;23;317,6521739130435;110;90;0,5500000000000000;0,15277777777777779;0,125000000000000000;14;52;9;90;193,492460317459717;178,0230158730153676;275,322222222224980;54,538461538461540;33,0000000000000000;96,69014084507042;0,2569169960474308;0,002812612953180826;3,49437354583404e-03;1,38830977174392e-03;1,94202229908725e+02;9,59760183462519e-02;0,5970176685562854
427/2003 Sb.;Zákon, kterým se pro léta 2004, 2005 a 2006 stanoví mimořádné opatření při určování výše platu a některých náhrad výdajů spojených s výkonem funkce představitelů státní moci a některých státních orgánů, soudců a státních zástupců, výše dalších platů těchto osob za první a druhé pololetí let 2004, 2005 a 2006, a kterým se mění některé související zákony;Zákon o mimořádném určování platu představitelů státní moci;TRUE;FALSE;26;2003-12-12;5;1465,2000000000000;1;2;0,3333333333333333;0,03846153846153846;0,076923076923076927;0;0;2;2;0,000000000000000;130,6821428571431056;203,864880952379735;NA;10,5000000000000000;30,00000000000000;1,0000000000000000;0,000246952111832855;1,30156688302912e-04;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;0,5392877935487921
441/2003 Sb.;Zákon o ochranných známkách a o změně zákona č. 6/2002 Sb., o soudech, soudcích, přísedících a státní správě soudů a o změně některých dalších zákonů (zákon o soudech a soudcích), ve znění pozdějších předpisů, (zákon o ochranných známkách);Zákon o ochranných známkách;TRUE;TRUE;586;2003-12-19;10;723,8935185185185;181;31;0,8537735849056604;0,30887372013651876;0,052901023890784986;14;16;14;31;208,630158730159138;194,1845238095243360;285,313131313132942;14,000000000000000;42,2580645161290320;150,93617021276594;0,2460317460317460;0,000759222728561162;4,28787083219835e-03;3,38522015560058e-04;1,46814600453701e+03;1,61936681840255e-03;0,1219534692484809
95/2004 Sb.;Zákon o podmínkách získávání a uznávání odborné způsobilosti a specializované způsobilosti k výkonu zdravotnického povolání lékaře, zubního lékaře a farmaceuta;Zákon o způsobilosti k výkonu zdravotnického povolání;TRUE;TRUE;894;2004-03-03;14;554,8461538461538;386;60;0,8654708520179372;0,43176733780760629;0,067114093959731544;23;40;17;60;227,640476190477813;185,3845238095236709;296,552777777777806;55,875000000000000;55,3500000000000014;128,11000000000001;0,3307692307692308;0,001585220339036514;2,62039617107583e-03;8,85608766374050e-04;4,75373485053043e+02;2,62024665277664e-02;0,1183647663962838
100/2004 Sb.;Zákon o ochraně druhů volně žijících živočichů a planě rostoucích rostlin regulováním obchodu s nimi a dalších opatřeních k ochraně těchto druhů a o změně některých zákonů (zákon o obchodování s ohroženými druhy);Zákon o obchodování s ohroženými druhy;TRUE;TRUE;608;2004-03-05;13;552,6955128205128;213;38;0,8486055776892431;0,35032894736842107;0,062500000000000000;9;20;14;38;186,273015873014884;172,2107142857135500;264,465811965815021;24,250000000000000;40,1052631578947398;77,75862068965517;0,1739130434782609;0,000750595445399470;2,21115006687390e-03;4,28912595462562e-04;2,13692946690451e+02;3,57895924869737e-03;0,1745321852684440
321/2004 Sb.;Zákon o vinohradnictví a vinařství a o změně některých souvisejících zákonů (zákon o vinohradnictví a vinařství);Zákon o vinohradnictví;TRUE;TRUE;924;2004-05-28;15;477,2027777777778;323;42;0,8849315068493151;0,34956709956709958;0,045454545454545456;5;7;22;42;159,693686868686001;206,3690476190490699;285,555555555557135;21,714285714285715;34,5000000000000000;105,34693877551021;0,2991452991452991;0,000395116401857812;2,66234790740589e-03;7,17513622636220e-05;2,83445263268282e+02;4,33806385206717e-04;0,1264018679071642
499/2004 Sb.;Zákon o archivnictví a spisové službě a o změně některých zákonů;Zákon o archivnictví;TRUE;TRUE;1242;2004-09-23;22;315,4545454545454;284;57;0,8328445747800587;0,22866344605475039;0,045893719806763288;39;54;31;57;258,519841269843369;216,3750000000018190;328,605555555552826;41,666666666666664;33,1228070175438631;94,83783783783784;0,2327122153209110;0,003046352494435985;3,49789717592328e-03;8,44583216131538e-04;5,71410751824680e+03;2,27114372858898e-02;0,0431827747453091
563/2004 Sb.;Zákon o pedagogických pracovnících a o změně některých zákonů;Zákon o pedagogických pracovnících;TRUE;TRUE;503;2004-11-10;18;408,1764705882353;165;34;0,8291457286432161;0,32803180914512925;0,067594433399602388;10;18;13;34;197,234126984126618;183,8607142857140673;280,369444444446685;59,000000000000000;51,3529411764705870;125,44230769230769;0,3636363636363636;0,000961122006200424;1,31495061417345e-03;3,59441079495474e-04;1,27390593703191e+02;1,52301295467711e-02;0,1799310219662637
675/2004 Sb.;Zákon o státním rozpočtu České republiky na rok 2005;Zákon o státním rozpočtu;TRUE;FALSE;999;2004-12-31;1;6940,0000000000000;355;174;0,6710775047258979;0,35535535535535534;0,174174174174174162;0;0;37;174;0,000000000000000;194,7730158730161918;288,343650793651932;NA;34,9080459770114970;95,97701149425288;0,2222222222222222;0,000246952111832855;1,71208631860071e-01;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;0,1349476898903194
178/2005 Sb.;Zákon o zrušení Fondu národního majetku České republiky a o působnosti Ministerstva financí při privatizaci majetku České republiky (zákon o zrušení Fondu národního majetku);Zákon o zrušení FNM;TRUE;TRUE;58;2005-04-30;11;597,7272727272727;11;11;0,5000000000000000;0,18965517241379309;0,189655172413793094;2;3;7;11;175,859920634919717;148,1146825396819509;233,015811965812645;90,666666666666671;15,1818181818181817;59,14285714285715;0,6388888888888888;0,000411282748739869;6,61999966658424e-05;8,18883693389528e-05;1,46844904692924e+02;1,21470517401035e-03;0,1765157759766314
348/2005 Sb.;Zákon o rozhlasových a televizních poplatcích a o změně některých zákonů;Zákon o rozhlasových a televizních poplatcích;TRUE;TRUE;111;2005-09-13;11;607,7310606060606;34;15;0,6938775510204082;0,30630630630630629;0,135135135135135143;2;2;11;15;146,767171717170868;179,9730158730152425;252,329797979799991;9,500000000000000;37,7333333333333343;108,64705882352941;0,2564102564102564;0,000320339257297317;1,52338796742170e-03;9,05025558783961e-06;5,61116757731039e+02;1,48488049134804e-04;0,1443348465831797
412/2005 Sb.;Zákon o ochraně utajovaných informací a o bezpečnostní způsobilosti;Zákon o ochraně utajovaných informací;TRUE;TRUE;1781;2005-10-18;25;273,9166666666667;919;73;0,9264112903225806;0,51600224592925326;0,040988208871420552;84;133;43;73;279,982142857143401;221,9857142857161705;340,338888888886061;30,225563909774436;31,4109589041095880;69,19902912621359;0,1101112360954881;0,006131794238687949;6,56719370300807e-03;5,52558121134165e-03;7,45128000826990e+03;4,69925341850785e-02;0,0292133671698930
